Ck_R1_RSEM,Ck_R2_RSEM,Ck_R3_RSEM,Cu_R1_RSEM,Cu_R2_RSEM,Cu_R3_RSEM
0.672467313,0.695131298,0.613947477,0.111934276,-0.079354999,-0.192464972
0,0,-1.124938737,0.401055726,0.285557309,0.31827208
0.637589786,0.61097938,0.569139725,1.338336947,1.049721822,1.379921616
0.285332228,0.054995862,0.419625361,1.542003348,1.202106711,1.340087014
-0.068033885,0.363235804,-0.108462542,1.41936087,0.888123307,0.982090239
0,0,0,0.067070856,-0.449771647,1.134686993
0.403120521,0.37051309,0.400710637,1.906733591,1.611308991,2.248760172
0.460145817,0.454997217,0.439332694,1.507397058,0.937718444,1.854906957
0.203848464,0.396548038,0.341632336,1.944808271,1.473924693,1.487180813
1.562102447,1.586125762,1.545838833,0.567731963,1.218404199,0.957894487
-0.127843727,0.011993115,0.076276255,0.951288937,1.258158193,1.514773474
0.715585552,0.714245911,0.744058166,1.517261895,1.3602904,1.325104983
1.234061491,1.415140352,1.411350293,0.002166062,0.423409728,0.048441804
0.873378736,0.426023016,1.042536137,1.738986562,1.630834518,1.711520416
-0.610833916,-0.899629455,-0.946921557,0.310480891,0.239799818,0.860996437
0.583538819,0.704322141,0.753506457,1.522105012,1.632072432,1.79023589
-0.227678293,0.011993115,0.136720567,1.81561095,-0.015472687,1.486076097
0.208441356,0.185258765,0.15715444,0,0,0
0.415974411,0.525692525,0.451018452,-0.189095719,0.006893708,-0.450996738
0.853272224,0.87875152,0.943296615,1.642583218,1.745855195,1.829612495
0.997823081,1.042811692,1.116142654,1.83083237,1.798097932,1.862495128
0,-0.469800302,-0.459670525,1.102365091,0.938719815,1.074267743
0,0,0,0.770999205,0.663795122,1.740954506
0,0,0,0.202488317,-0.515700161,0.161368002
0,0,0,0.831229694,0.335056519,0.563955465
1.457624573,1.47424541,1.508933526,0.750970984,0.900530982,0.907411361
-0.169411331,-0.221125528,-0.256490235,0.823734988,0.629001619,0.792251572
-0.438898616,-0.671620397,-0.384049948,0.455301772,0.093071306,0.60162548
-0.749579998,-0.379863945,-0.882728704,0.137986733,0.22685757,0.234517284
1.855101014,1.828975515,1.85836874,2.617891094,2.274871077,2.543055579
0.743666521,0.713406532,0.546542663,-0.8569852,-0.913640169,0
0.691611874,0.754577656,0.727622578,1.525407648,1.201287854,1.523213023
0,0,0,1.002079626,0.742332282,0.995415799
0.245512668,0.28780173,0.332236415,0,0,-0.809668302
-0.332547047,-0.069050969,-0.328827157,0.43917474,0.377852419,0.768342059
0.48258777,0.490520309,0.494988974,1.980961854,1.740757323,1.99845987
-0.540607512,-0.174573882,-0.482804102,2.106948636,2.093974708,2.252243621
0.255754787,0.456517858,0.343605508,1.431974564,1.157819284,1.354550196
1.552327459,1.572813538,1.535028144,2.239352042,2.514995098,2.421758535
1.546826343,1.551937695,1.581881421,2.131567341,2.412465588,2.289829665
0,0,0,1.037546012,0.703978825,1.067740203
0,0,0,0.776919003,0.797059695,0.894703653
0.670894954,0.757547853,0.650987094,1.488748078,1.459166234,1.67673018
0.037824751,0.035829825,-0.045275209,0.672190251,0.561816664,0.752509401
0.91105102,0.777644278,0.765594055,-0.419075024,0.224274014,-0.058488567
1.391023369,1.311775046,1.122936373,2.840783367,2.22807169,2.666502069
0.84441504,0.800923182,0.859018144,1.839050456,1.597486762,1.883485411
0,0,0,0.272073788,-0.106793247,0.158060794
0,0,0,0.705007959,0.624797579,0.760874638
0.361916619,0.475235223,0.330413773,-0.557520231,-0.101274818,-0.116906641
1.238322156,1.291812687,1.389963036,-0.335358024,0.314288661,-0.913640169
-0.657577319,-0.899629455,-0.549750892,0.563599729,0.089551883,0.245512668
1.010215125,1.039374456,0.988291342,-0.446116973,0.33304403,-0.123205024
1.116342039,1.05671433,1.114577627,0.20871002,0.667639706,0.313656347
0.112269768,0.234770295,0.083144143,-0.93930216,-0.501689446,-0.876148359
0.199206479,0.120244796,0.384174139,-0.63638802,-0.380906669,-0.493494968
1.060320029,1.007021926,1.015862508,1.835551068,1.837992245,2.009365898
0.350635608,0.359645793,0.318897715,-0.614393726,-0.269217724,-0.312471039
-0.673664139,-0.866461092,-0.772113295,0.594060901,0.318480725,0.875928985
0.25163822,0.253822439,0.127752516,1.025879083,0.870696458,1.168585866
0.100715087,0.024074987,0.130976692,0,0,-0.876148359
0.484869033,0.530711838,0.298853076,1.954883826,1.837544249,2.132205239
-0.246416941,0.080265627,-0.328827157,1.6986572,1.420895977,1.878044729
-0.316952962,-0.017728767,-0.135488919,1.905239843,0.9733588,1.42373725
0.799616204,0.903632516,0.643650038,1.819129184,1.671117279,1.910063835
0.371437317,0.565257343,0.408579125,1.16121822,1.170525733,1.362972288
0,0,0,0.332034277,-0.261219442,0.069298012
0.908806599,1.176438556,0.079543007,2.558512974,2.126478834,2.592411058
0.910143961,1.067294086,1.103803721,1.884081334,1.584138916,1.894288364
1.757054229,1.811843006,1.765310841,1.059070913,1.344628026,1.164323109
0.685562611,0.912487761,0.182129214,1.969765258,1.797752129,2.264336055
0.931762888,0.996992982,0.962416693,-0.324221658,0.377852419,0.355834496
0.649237472,0.67596155,0.615002615,-0.159266765,0.229425848,-0.026410377
-0.749579998,-0.193820026,-0.328827157,1.228117924,1.150725747,1.190191581
-0.240332155,0.047274867,-0.014573526,0,0,0
-1.119186408,-0.782516056,0,1.146778989,1.306489363,1.276300925
-0.233587153,-0.866461092,-0.882728704,1.108294351,1.202106711,1.325782398
1.391023369,1.316284938,1.340225921,0.66351247,0.707485012,0.800717078
0.529430354,0.482158695,0.574609941,1.322157248,0.910944406,1.470263447
1.586395993,1.610340711,1.716245479,2.544180946,2.15211398,2.456312882
-1.031517051,0,-0.987162775,-0.181774106,0.213517757,0.208441356
0,0,0,0.205475037,-0.130181792,0.193402903
2.190113095,2.19444496,2.13314595,0.913813852,1.623342344,1.079108858
0,0,0,-0.111259039,0.47957531,0.248218561
0,0,0,0.374381698,0.019531685,-0.293282218
0.704150517,0.837903945,0.838786145,0.390935107,0.015359755,0.073351702
0.458939862,0.502563669,0.691788524,-0.93930216,-0.180456064,-0.332547047
0.100715087,0.244277121,0.26245109,1.797447594,2.055320982,2.525799952
0,0,0,1.897495134,0.622731965,1.3937331
0,0,0,0.823734988,-0.651695137,0.202488317
0.139564266,0.29841638,0.130976692,0.730943693,0.743979865,1.076676846
0,-1.408935393,0,0.728110184,0.533136288,1.416989799
0.04453976,0.011993115,-0.647817482,1.467741259,1.104350519,1.856317959
0.705607163,0.842796395,0.761401557,0,-0.530177984,-0.701146924
0.988870966,1.004536318,1.035069344,0.40688067,0.573799582,0.012415375
0.985471383,1.080806804,0.970300375,1.820798942,1.900356203,2.123975707
-0.227678293,-0.273272791,-0.355561411,0.996073654,0.715167358,0.761777538
0.160468531,0.054995862,0.017867719,0.686814955,0.641275757,0.908592239
-0.137868621,-0.156144577,0.04060234,0.868761958,0.78490245,0.752509401
1.172923864,1.271795155,0.886321487,2.032167311,2.233283006,2.437733127
0.993744757,1.083251717,0.788733859,1.767571402,1.881704125,2.216353308
0.546542663,0.560743301,0.395675785,0,0,0
0.465234095,0.460897843,0.37051309,-0.124360063,-0.321481621,-0.021363052
0.353916231,0.400019635,0.414973348,-0.314258261,-0.651695137,-1.180456064
1.397835765,1.460897843,1.398842403,2.403089622,1.989712273,2.339131317
0.8178297,0.682145076,0.637189422,-0.197226275,-0.048662481,-0.725842151
0.495683068,0.08350262,0.079543007,1.232818293,1.046182891,1.349199794
0,0,0,0.166430114,-0.215382707,0.158060794
-1.468521083,0,-1.327902142,0.695043659,0.326949994,-0.163675884
1.049954148,1.113776284,1.137449063,1.826670738,1.492620722,1.89250643
0,0,0,1.054689643,1.045362103,0.923761961
-0.085656843,0.087071206,0.072984745,0.801335096,0.83282813,0.588159616
-0.356547324,0,-0.108462542,1.427680816,1.199316274,1.34684177
0.330616667,0.409933123,0.350829274,-0.539102157,0,-1.180456064
0.535926741,0.60368555,0.410270964,1.217589215,1.091350352,1.29473069
0.366796383,-0.073657553,0.294686624,1.091561448,0.676053125,1.257318513
0.649237472,0.269979677,0.59571662,1.373261506,0.90330708,1.534876085
0.208441356,-0.099632871,0.048053173,1.491193547,0.952744024,1.418450451
0.531606632,0.409933123,0.442322956,1.238648175,0.940765436,1.295962732
0,0,0,0.386855529,-0.349692477,0.416973173
0.723291446,1.003718964,0.799202656,1.83209358,1.55711002,2.010774707
1.825549442,1.851900141,1.813046965,1.059525553,1.493053544,0.919705535
0,0,0,0.930031615,-0.612610174,0.701136066
0,0,0,0.893817224,-0.207608311,0.48187241
0.457579147,0.439963936,0.44963265,-0.159266765,-0.154281982,-0.375717904
0.400192489,0.382917135,0.322839273,1.089092256,0.920071124,1.21079991
0.913760886,0.983175072,0.946550511,1.929679424,1.579166002,1.802527441
0,0,0,0.250175948,0.048053173,-0.129596095
0,0,0,0.610340711,-0.154281982,0.205475037
0.483729899,0.495821753,0.445292769,1.251492215,1.067851661,1.066921972
0.654176542,0.799616204,0.703291378,2.223184321,1.816526316,2.131782216
0.385248682,0.584331224,0.515343893,1.719049401,1.568811655,1.828543897
0.877313743,1.015233976,0.789369154,2.106323512,2.329806554,2.338161551
0.217483944,0.176958981,0.24674471,1.211467624,1.485039645,1.619375113
0.631545228,0.731749884,0.626648268,1.822311948,2.032106814,2.111252429
0.034628457,0.256236533,0.24674471,0,0,0
2.277111611,2.258565453,2.279137439,0.737431201,1.22344402,1.197886768
0,0,0,0.2955671,0.434888121,0.161368002
-0.438898616,-0.084072788,-0.522878745,1.3238294,1.082677681,0.806722503
0,0,0,1.165689376,-0.261219442,0.706803097
0.487279816,0.736396502,0.749890841,1.649042634,1.246055197,1.658440706
0.454997217,0.670616886,0.22297645,1.371990911,1.061377074,1.555021858
0.064083436,0.232233521,-0.256490235,0.815378485,0.836703799,0.854306042
0.259832699,0.386320574,0.03702788,0.9909601,0.94275192,1.461543545
-0.581698709,-0.756961951,-0.913640169,0.58759873,0.048053173,0.407730728
0,0,0,0.350441857,-0.515700161,0.308991029
0.805976351,0.695131298,0.811976944,-0.018181393,0.124178055,0.214313897
1.206421065,1.307859581,1.158874898,0.836324116,0.606596309,0.416973173
1.045674967,1.122117536,1.1586037,2.017771847,1.841121607,2.038210707
1.003331259,1.010766234,1.223158342,2.02903864,1.926260108,2.149954634
0,0,0,0.509740016,-0.180456064,0.196452542
1.742340143,1.825653268,1.698413751,2.798061981,2.368281305,2.789270391
0.610447221,0.450557009,0.640878779,0.035829825,0.044147621,-0.274905479
1.297563557,1.214817366,1.288249226,0.495544338,0.711807229,0.003029471
1.222768479,1.177276711,1.255802985,0.652536419,0.634174872,0.364175633
0.311329952,0.304705898,-0.006123085,0.916874879,0.776119799,0.946599625
1.144636468,1.155457501,1.50231785,-0.062482108,0.467608106,-0.001740662
2.052224389,2.044418235,2.258706707,0.792531762,1.43181391,1.141324327
0,0,0,0.137986733,0.202760687,0.524136377
1.187971702,1.195650622,1.300465046,0.520483533,0.712649702,0.376576957
0.547528576,0.319106059,0.810702861,-0.314258261,-0.269217724,-0.312471039
1.351003499,1.439837761,1.411047002,2.191967724,1.916264397,2.365710691
0.085647288,0.11058971,-0.023191663,0.973174053,0.770925615,0.635182049
1.351989455,1.277609214,1.309353323,0.755417463,0.853698212,0.495821753
-0.316952962,-0.521433504,-0.612610174,0.858416878,0.059941888,0.902601131
0.224014811,0.24674471,0.220369632,1.186419489,0.928447063,1.19359761
-0.958607315,-1.318758763,-1.420216403,0.10002573,0.397766256,0.343014497
0.706290957,0.722304787,0.911530462,-0.20481541,0.280805928,-0.274905479
0.152594078,0.229681842,-0.063486258,1.005566571,0.633064273,1.429849138
-0.287350298,-0.044793462,-0.083019953,0.591509809,0.358886204,1.497233824
0,0,0,0.511214701,-0.330683119,0.585686278
0,0,0,0.22685757,-0.173925197,0.208441356
0.971183041,1.174205227,0.927216331,2.286606897,1.86535867,2.410438098
0.671728088,0.987978916,1.117702061,1.572709002,1.844352896,1.426803946
1.661026649,1.72932681,1.667368888,0.71189155,1.270632261,0.913283902
1.223210298,1.357382103,0.987040287,2.058422228,1.612169054,1.872406867
0.724029973,0.849419414,0.422753941,1.761446692,1.828273112,2.255858407
0.669409867,0.726238047,0.425860145,1.626638009,1.707723429,2.124226996
0.510679031,0.459392488,0.338057875,1.082928915,1.264676182,1.980435178
0.064083436,0.126456113,-0.725842151,1.176178109,1.312537003,1.739200385
1.172194128,1.315865431,1.302698819,0.343605508,0.76871208,0.104828404
0.960470778,1.04359803,1.050611731,-0.118045029,0.171141151,-0.14327111
1.144636468,1.233173855,1.254451395,0.332034277,0.517327882,-0.047207557
0.573799582,0.346548559,0.468051791,0,0,0
1.512777754,1.505855134,1.515078675,0.021602716,0.401228167,0.137354111
0.142389466,0.126456113,-0.221125528,0.776047071,0.825620825,0.860996437
0,0,0,0.199206479,0.011147361,0.540954809
0.811105607,0.897297122,0.861773297,2.100311946,1.448149572,1.789143377
0.739651444,0.751587005,0.719165494,1.939534228,1.383330552,1.693014262
0,0,0,0.252853031,-0.142064735,0.242789809
0.013679697,0.308991029,0.251151343,1.375590463,1.486770413,1.00548081
0.368286885,0.292034436,0.248953615,1.190639798,1.025059969,1.369994662
0,0,0,1.393996133,1.171697207,1.275541688
1.072323438,1.073388381,1.201151228,0.28780173,0.52530401,0.654753933
0.766264091,0.821120324,0.818225894,-0.539102157,0.140193679,-0.342944147
0,0,0,0.261262869,0.078819183,0.061075324
1.353935456,1.415290601,1.414354873,-0.040005162,0.588831726,0.355834496
0.527372083,0.462397998,0.551083865,-0.045275209,-0.330683119,-0.353596274
0.600428326,0.490520309,0.560265398,-0.575118363,-0.136082623,-0.075204004
1.85827245,1.907996834,1.921598047,0.538196578,1.150080686,1.04363731
0.112269768,0.193402903,0.029383778,0,-0.818156412,-1.180456064
0.486146997,0.372359583,0.27989498,-0.982966661,-0.501689446,-0.954677021
0.625518229,0.699317301,0.525174428,1.380844126,1.390210679,1.311711489
1.315697514,1.315466523,1.308948386,2.300638955,1.914062706,2.158380587
0.946943271,0.958898195,0.891593204,1.855028253,1.599380833,1.859582576
0.659821158,0.742568034,0.674034,1.450141291,1.801458594,1.860445818
0,0,0,0.736476182,0.402948829,0.340642378
-0.504455662,-0.651695137,-1.075720714,0.211654401,0.086003706,0.294466226
0.20167018,0.19893187,0.232487866,0.967267092,0.740757323,1.007875744
0.785329835,0.814047721,0.792671789,-0.003050752,0.266936911,-0.156767222
0,0,0,1.540842315,1.356618542,1.379323651
0.631545228,0.706803097,0.527629901,-0.247183569,0.249687428,-0.016373713
1.267875419,1.29695024,1.224610747,2.739899722,2.572585849,2.789347992
1.080012847,1.17391434,1.199864834,2.66856109,2.4189539,2.645978046
0,-0.866461092,0,0.255754787,0.271609301,0.266701967
0.245512668,0.076640444,0.062581984,0,0,0
0.079543007,-0.004803708,-0.228412519,1.353262086,1.113976758,1.457533716
0,0,0,-0.256490235,0.117271296,0.643945913
-0.090443971,0.011993115,-0.345823458,0.837083151,0.472171147,1.428782511
0.109240969,0.274388796,-0.097997109,0.932980822,1.025879083,0.919130414
0.663795122,0.671543085,0.748498127,-0.294136288,-0.474955193,-0.199970641
0.922621672,0.823604628,1.083753378,-0.431798276,0,0
1.005523693,1.003288159,1.034347658,0.006893708,-0.501689446,0.104828404
1.087603974,1.008259415,1.11487775,0.339053736,-0.193820026,0.405858399
0,0,0,0.107888025,0.044147621,0.240049772
1.229963262,1.112169148,1.262759495,0.455301772,-0.04383157,-0.192464972
0.782973995,0.691700208,0.926239521,-0.8569852,-0.515700161,-0.614393726
1.313740708,1.167671716,1.415924413,0.579783597,-0.488116639,-0.412289035
0,0,0,0.155943018,0.345177617,0.123198075
0.437909036,0.617105231,0.616895426,0.040206628,-0.54668166,-0.170696227
0,0,0,0.737431201,0.915241497,0.894703653
0.734959761,0.715836275,0.658202253,0.183269844,-0.106793247,-0.199970641
0,-0.866461092,-1.327902142,0.980594156,0.685293781,1.165630062
0,0,0,0.831229694,0.140193679,0.190331698
-0.287350298,-0.09420412,-0.508638306,0.597914471,0.649237472,0.665205628
0,0,0,0.477555332,0.666705136,0.571708832
0.279666944,0.224791956,0.26927939,-0.35753548,-0.612610174,-0.424812155
0.347330015,0.388101202,0.372175286,1.604398872,1.826437643,1.513603764
0.343999069,0.400019635,0.165541077,1.742450174,0.86711378,1.626360901
0,0,0,0.870754945,0.392345155,0.851625203
-0.01188716,0.519434195,-0.002176919,1.48515335,1.294796781,1.357934847
-0.391473966,-0.289036881,0,0.843606472,0.735119634,0.983084773
0.598571663,0.749349761,0.577836341,1.849671195,1.591543181,1.955706988
-0.055517328,0.272305844,-0.496209317,1.11564379,0.604442066,1.121067167
0.192288613,0.409933123,-0.010550182,1.494891712,1.088100635,1.29473069
0.003029471,0.417969642,-0.097997109,1.548291123,1.187182178,1.57092803
1.606671514,0.984482306,1.590440557,2.514859748,2.148587232,2.289829665
0.584444307,1.087035665,0.502700175,2.273848189,1.883496769,2.282769345
1.389077444,1.639307156,1.466793502,2.539920019,2.04323256,2.274824949
0.606811147,0.627160952,0.714413592,-0.369572125,-0.148130399,-0.156767222
-0.004364805,0.151063253,0.200303183,1.331386801,1.3602904,1.396635167
0.109240969,0.224791956,-0.006123085,1.305114808,1.544452535,1.800936919
-0.42945706,-0.11577123,-0.119186408,1.36554414,1.07272769,1.536545818
0.054613055,0.355834496,0.220369632,1.644861845,1.550338442,1.981786906
0.62024019,0.561816664,0.494988974,-0.283996656,-0.612610174,-0.634512015
0.160468531,0.260786669,0.227886705,0.605412798,0.893817224,1.078311787
0.106530854,0.159867847,-0.045275209,0,0,0
0.287353773,0.263162465,0.39252109,0,0,0
-0.164309429,-0.369572125,-1.420216403,0.683767261,0.739176632,0.664171705
-0.14327111,-0.280668713,-0.036212173,0.915663604,0.844973938,0.936714758
0.395850376,0.323045735,0.212986185,1.062581984,0.920071124,0.875292825
2.463428598,2.513829976,2.784696443,1.071587471,1.358562977,1.613556425
0,-1.318758763,-1.327902142,0.238547888,0.117271296,-0.047207557
0.483729899,0.179838928,0.302979937,1.039850178,0.99175754,1.21079991
0,0,0,0.94792362,0.683497318,0.881042108
0.554731377,0.565257343,0.459693976,-0.40560745,0.002597981,0.021602716
-0.373659633,-0.069050969,-0.241845378,0.679609572,0.55448916,0.951483231
0.487279816,0.575534218,0.540704783,-0.303643611,-0.123782159,-0.080921908
1.006252051,1.05300157,1.250102705,0.179838928,0.434888121,0.048441804
1.342225229,1.363799945,1.550912898,0.676419232,0.80611211,0.726238047
-0.400116928,-0.411168274,-0.496209317,0.39497672,0.254789687,0.773201142
1.339212862,1.355144896,1.427956502,2.115067721,2.002835353,2.351075104
0.184975191,0.142076461,0.244277121,0.962937288,0.710878618,1.027716462
1.105816637,1.057818194,1.046963154,0.103803721,0.56431091,0.488127496
0.602277084,0.706803097,0.403806611,1.387265216,0.968669702,1.279347492
0,0,0,1.384586361,0.787106093,0.82724
0.088844563,0.294245716,0.294686624,1.646893624,1.496445292,1.777912323
0.064083436,0.346548559,-0.036212173,0,-1.148741651,0
0.873901598,0.914025652,0.782759193,-0.105130343,-0.222573178,-0.809668302
-0.348721986,-0.031050319,-0.459670525,0.426185825,0.636186895,0.692406235
1.04602667,1.097951071,0.909502541,1.936644413,2.148399032,2.286090286
0.680969718,0.684755622,0.708930536,-0.137868621,0.059941888,0.264109156
0,0,0,0.14176323,-0.501689446,0.289588953
0.72542155,0.427648371,0.540704783,0.011993115,-0.1123827,-0.248720896
0,0,0,0.220892249,0.040206628,0.069298012
0,0,0,0.678518379,0.34321159,0.547897718
1.282871245,1.1513392,1.214552455,0.527887566,0.68069803,0.709609121
0.924795996,0.921686475,1.143919938,0.367914739,0.364738555,0.409595019
0.2929203,0.475235223,0.527629901,1.153540486,1.140633725,1.250078288
0.532754379,0.475235223,0.571242851,-0.614393726,-0.28567024,-0.450996738
1.345883213,1.314646564,1.300465046,2.337301489,1.981777848,2.2798015
1.4411765,1.527501011,1.485976819,2.61406578,2.2298149,2.553433943
0,-0.616184634,-0.946921557,0.659155281,0.316389751,0.60991441
0.557867962,0.760497875,0.623766,2.343258879,1.986399962,2.352186378
-0.104025268,0.058426024,-0.170053304,0.536810866,0.461648568,0.830845192
0.768193962,0.545430829,0.48029446,0,-1.148741651,-1.050609993
0.123198075,0.441538039,0.029383778,1.554210444,0.887561041,1.251443535
0.150142162,0.244277121,0.179264464,1.149988456,1.360877297,1.326233421
0,0,0,0.542576476,0.38147609,-0.412289035
0.867467488,0.847017098,0.788733859,1.976803756,2.031166,1.868326976
0.728110184,0.761175813,0.841171694,0.205475037,0.231979027,0.104828404
0.091666958,0.219584526,0.121559844,1.337638932,1.208978517,1.491221576
0.128722284,0.227115083,0.182129214,0,-1.522878745,0
0.157758886,0.276691529,0.248953615,1.010002974,0.888740961,1.484513374
1.071366437,1.077985291,1.100577303,1.854330337,1.391658329,2.048651519
0.580582877,0.589837943,0.446692466,-0.294136288,-0.222573178,-0.913640169
0,-0.756961951,0,1.70443366,1.22685757,-0.364516253
1.002986341,0.965295796,1.105407986,-0.040005162,-0.130181792,-0.508638306
0.460145817,0.679518744,0.61992771,1.317833599,1.1472743,1.372249014
0.658202253,0.688241796,0.792041311,-0.131355562,-0.847711656,-0.59345982
0,0,0,0.458788882,-0.501689446,0.048441804
-0.253365801,-0.040005162,-0.083019953,1.175163774,0.949243591,1.075875295
0,0,0,0.779380011,0.140193679,0.199480915
-0.081445469,0.151063253,-0.019088062,1.766546684,1.35545152,1.704459391
0.279666944,0.401572846,0.339848783,-0.40560745,-0.193820026,-0.248720896
0.041392685,0.116939647,-0.129596095,1.065168752,0.875986771,1.256525325
1.827136553,1.865488922,2.032667103,0.617629298,1.223184321,0.771587481
0.951920074,0.865222456,1.132355762,-0.238824187,-0.462180905,0
0,0,0,0.266701967,0.152899596,0.133858125
1.723447462,1.851839059,1.833911715,0,0,0
0.407390904,0.249198357,0.205475037,-0.522878745,-0.913640169,-0.575118363
0.768193962,0.807535028,0.723783937,-0.045275209,0.402948829,0.073351702
1.14066514,1.209649035,1.169233451,0.040206628,0.527887566,0.208441356
0.920436407,0.942851007,0.923347656,-0.896196279,0.137037455,0.245512668
-0.692503962,-0.508638306,-0.612610174,0.123198075,0.127428778,0.228656958
0.784759895,0.536937023,0.142702246,1.825542953,1.639825027,1.627498993
0.013679697,0.536937023,0.089905111,1.623073469,1.138049944,0.721645766
0.237040791,0.375846436,0.230193379,1.416490725,1.145072038,1.21285319
-0.581698709,-0.71219827,-1.026872146,-0.051098239,0.38147609,0.240049772
-0.991399828,0,-1.251811973,0.475816413,-0.123782159,0.370328008
0.709863317,0.773420723,0.62283548,1.433641846,1.507815408,1.1966735
1.013427127,1.125286033,1.027104866,1.266137582,1.732594776,2.054413862
0.576801896,0.955639653,0.521530341,1.46533823,1.449709756,1.420285885
0.123198075,0.100715087,0.083144143,1.030113753,0.794906107,1.36567514
0.034628457,0.354108439,-0.045275209,0.961848059,0.744762237,1.2503468
0,0,0,0.26927939,0.074816441,0.422425676
0.109240969,0.229681842,0.308991029,1.261762318,1.152257759,1.627273662
1.203196125,1.193235942,1.080734686,0.532372134,0.426673888,0.60031933
0.949438801,0.966235624,0.719911064,2.901239757,2.784441828,2.644717197
0.327154512,0.274388796,0.230193379,1.056447458,0.773932647,1.155669982
0.16790781,0.09725731,0.009875634,1.043951418,0.875986771,0.830845192
0,0,0,0.492341253,-0.562249437,0.183839037
0.515078675,0.396548038,0.585235063,-0.522878745,-0.578396073,-0.841637508
2.691654277,2.721996819,2.719233477,0.352568386,1.383707676,0.641771471
1.036987998,1.228477354,1.165333373,2.159440857,1.876696917,2.188363111
-0.772113295,-0.866461092,0,0.934144812,0.536937023,0.614580867
-0.991399828,-0.632644079,-0.850780887,0.874133779,-0.449771647,1.555553904
0,0,0,0.731910942,-0.118045029,0.199480915
0,0,0,0.558108302,0.318480725,-0.163675884
0,-1.060480747,0,0.518908574,0.051923916,0.301680949
0,0,0,0.367914739,-0.369572125,0.1775365
0,0,0,0.640083731,-0.136082623,0.607562243
0,0,0,1.182813951,0.208172527,0.455758203
0,0,0,-0.20481541,0.261976191,0.205475037
0.899601659,0.87540856,0.945616279,0.035829825,0.322632712,-0.163675884
0,0,0,0.095866453,-0.200659451,0.193402903
0,0,0,0.611617111,0.171141151,0.061075324
0,0,0,0.348110068,-0.1123827,0.563955465
0,0,0,0.352568386,0.370328008,0.848866211
0,0,0,0.706973676,0.146748014,0.682596291
-1.37675071,0,0,0.739255803,0.356981401,0.467312063
0.753506457,0.828659897,0.785401025,1.624024125,1.35700049,1.413651752
0.674034,0.432327792,0.192567453,-1.455931956,-0.847711656,-1.657577319
0,0,0,0.456973014,0.056142262,0.491221576
0,0,0,0.81150798,0.62797999,0.774078801
0,0,0,1.186758627,-0.222573178,0.31827208
0,0,0,0.282622113,-0.277366077,0.081347308
0,0,0,1.190639798,0.303412071,0.664171705
0,0,0,0.714832512,0.149834697,0.343014497
0,0,0,0.815378485,-0.237321436,0.301680949
0,0,0,0.725339816,-0.515700161,0.531223375
0,0,0,-0.431798276,0.130655349,0.220108088
0,0,0,-0.335358024,0.146748014,0.220108088
0,0,0,0.800579622,0.036229544,0.420615771
0,0,0,0.677424438,0.011147361,0.065206128
0,0,0,0.672190251,0.894924977,0.462397998
0,0,0,1.120606831,0.392345155,1.039255444
0,0,0,0.490660653,-0.630784143,0.154728207
0,0,0,1.140288012,1.139973488,0
-0.137868621,0.093771781,-0.188424994,1.909400896,1.606757447,1.833089712
0,0,0,-0.335358024,0.023663918,0.32056168
0,0,0,0.558108302,0.171141151,0.353723938
-1.468521083,0,0,-0.028724151,0.044147621,0.271841607
0,0,0,0.654753933,-0.73754891,0.126780577
0,0,0,0.722469386,-0.651695137,0.48029446
0,0,0,0.040206628,0.059941888,0.539577883
0,-1.408935393,0,0.123198075,0.07114529,0.576801896
-1.37675071,-1.060480747,0,1.156337101,0.534406899,1.296445794
0,0,0,0.433609843,-0.048662481,0.331832044
0,0,0,0.938769823,-0.515700161,0.271841607
0,0,0,0.916874879,0.455453969,0.794557751
0,0,0,0.092018471,-0.200659451,0.572987708
0,0,0,1.182157766,-0.294136288,0.94605906
0,0,0,0.903903527,0.314288661,0.743039155
0,0,0,-0.098541679,0.036229544,0.531223375
-0.294136288,0.239549721,-0.093126465,1.672162535,1.261072451,1.777107691
0,0,0,0.26927939,0.370328008,0.422425676
1.106122874,0.872039668,0.948412966,0,0,0
-0.554395797,-0.063989204,0.021602716,1.818212693,1.30864977,1.844924287
0,0,0,0.2929203,-0.053547735,0.274619619
0,0,0,0.544068044,0.002597981,0.467312063
0,0,-0.749579998,0.458788882,0.202760687,0.448860846
0,0,0,0.666798684,0.261976191,0.820792381
0.571825249,0.556061159,0.472171147,1.592121217,1.107142106,1.685544694
0,0,0,0.300595484,-0.424812155,0.248218561
1.125546324,1.003288159,0.947482737,1.564168767,1.68926445,1.908404587
0,0,0,0.277379975,0.067442843,0.495821753
-0.554395797,-0.671620397,-0.496209317,1.373261506,0.686189234,1.251443535
0,0,0,0.448242413,-0.294136288,0.245512668
0.085647288,-0.149966742,-0.447331784,1.021147936,0.968669702,0.311329952
0.545430829,0.523226042,0.142702246,2.107067443,1.632892381,1.852278659
0,-0.581698709,0,1.301116846,1.064794811,1.085076411
0,0,0,1.132227661,0.475089803,0.851625203
-0.567030709,-0.297569464,-0.108462542,1.196424914,0.626853415,0.846831753
0,0,0,1.239224378,0.594503044,1.137132476
-0.709965389,-0.174573882,-0.049635146,1.112939976,0.498172661,0.802226238
1.043047743,0.750122527,0.244277121,1.945886921,1.892406292,1.879823874
0.793720557,0.501196242,0.738939031,2.883267269,2.041629508,2.64829657
0,0,0,0.687885525,-0.024568191,0.228656958
